mouse,day,target_cluster_id,target_cell_type,target_medlat,target_SC_x_abs,cov_region,n_ngs_cells,covariate_type,pR2_cv,same_region,brain_region
29,16,182,GC,lateral,3510.0,,,pos,0.0281500619110348,,ENTm1
29,16,182,GC,lateral,3510.0,lateral,25.0,pos+ngs_lateral,0.1489188065232083,True,ENTm1
29,16,182,GC,lateral,3510.0,medial,8.0,pos+ngs_medial,0.1151475140081818,False,ENTm1
29,16,187,GC,lateral,3510.0,,,pos,0.0233337257110381,,ENTm2
29,16,187,GC,lateral,3510.0,lateral,25.0,pos+ngs_lateral,0.0546126753807506,True,ENTm2
29,16,187,GC,lateral,3510.0,medial,8.0,pos+ngs_medial,0.0396638461833036,False,ENTm2
29,16,217,GC,lateral,3510.0,,,pos,0.0198313108822352,,ENTm2
29,16,217,GC,lateral,3510.0,lateral,25.0,pos+ngs_lateral,0.1490359000940538,True,ENTm2
29,16,217,GC,lateral,3510.0,medial,8.0,pos+ngs_medial,0.1068864502038755,False,ENTm2
29,16,244,GC,lateral,3510.0,,,pos,0.0043607134687782,,ENTm2
29,16,244,GC,lateral,3510.0,lateral,25.0,pos+ngs_lateral,0.0299000885042634,True,ENTm2
29,16,244,GC,lateral,3510.0,medial,8.0,pos+ngs_medial,0.0112919273076853,False,ENTm2
29,16,255,GC,lateral,3510.0,,,pos,0.0583033009769089,,ENTm3
29,16,255,GC,lateral,3510.0,lateral,25.0,pos+ngs_lateral,0.0850191109644602,True,ENTm3
29,16,255,GC,lateral,3510.0,medial,8.0,pos+ngs_medial,0.0665442787558118,False,ENTm3
29,17,126,GC,medial,3270.0,,,pos,0.0039295129613726,,ENTm2
29,17,126,GC,medial,3270.0,lateral,48.0,pos+ngs_lateral,0.0169237220839931,False,ENTm2
29,17,126,GC,medial,3270.0,medial,34.0,pos+ngs_medial,0.084075260019261,True,ENTm2
29,17,132,GC,medial,3270.0,,,pos,0.0558308776691663,,ENTm2
29,17,132,GC,medial,3270.0,lateral,48.0,pos+ngs_lateral,0.0967762937560562,False,ENTm2
29,17,132,GC,medial,3270.0,medial,34.0,pos+ngs_medial,0.1691564880606712,True,ENTm2
29,17,143,GC,medial,3270.0,,,pos,0.0290068165997075,,ENTm2
29,17,143,GC,medial,3270.0,lateral,48.0,pos+ngs_lateral,0.0657494812409789,False,ENTm2
29,17,143,GC,medial,3270.0,medial,34.0,pos+ngs_medial,0.1668554641192326,True,ENTm2
29,17,148,GC,medial,3270.0,,,pos,0.0398593612572704,,ENTm2
29,17,148,GC,medial,3270.0,lateral,48.0,pos+ngs_lateral,0.0661267529823843,False,ENTm2
29,17,148,GC,medial,3270.0,medial,34.0,pos+ngs_medial,0.2274690992454785,True,ENTm2
29,17,236,GC,lateral,3510.0,,,pos,0.0556470093817249,,ENTm3
29,17,236,GC,lateral,3510.0,lateral,48.0,pos+ngs_lateral,0.0881276874773556,True,ENTm3
29,17,236,GC,lateral,3510.0,medial,34.0,pos+ngs_medial,0.0905108505245162,False,ENTm3
29,17,249,GC,lateral,3510.0,,,pos,0.0462350633781512,,ENTm5
29,17,249,GC,lateral,3510.0,lateral,48.0,pos+ngs_lateral,0.0561629970374584,True,ENTm5
29,17,249,GC,lateral,3510.0,medial,34.0,pos+ngs_medial,0.0730987361044876,False,ENTm5
29,17,341,GC,lateral,3510.0,,,pos,0.0143690542115301,,ENTm5
29,17,341,GC,lateral,3510.0,lateral,48.0,pos+ngs_lateral,0.0413665114967016,True,ENTm5
29,17,341,GC,lateral,3510.0,medial,34.0,pos+ngs_medial,0.0246099172542878,False,ENTm5
29,18,106,GC,medial,3000.0,,,pos,0.0449879986392142,,ENTm2
29,18,106,GC,medial,3000.0,lateral,5.0,pos+ngs_lateral,0.0463021409492878,False,ENTm2
29,18,106,GC,medial,3000.0,medial,50.0,pos+ngs_medial,0.1028305864294082,True,ENTm2
29,19,64,GC,medial,3270.0,,,pos,0.1074071581155734,,ENTm2
29,19,64,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.2478004206340722,True,ENTm2
29,19,65,GC,medial,3270.0,,,pos,-0.0056309976495834,,ENTm2
29,19,65,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.076921069383775,True,ENTm2
29,19,72,GC,medial,3270.0,,,pos,0.0202275214336376,,ENTm2
29,19,72,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.1180022258053225,True,ENTm2
29,19,73,GC,medial,3270.0,,,pos,0.0699416520957535,,ENTm2
29,19,73,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.1863123373005933,True,ENTm2
29,19,77,GC,medial,3270.0,,,pos,0.2296210964244801,,ENTm2
29,19,77,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.3617304469146625,True,ENTm2
29,19,80,GC,medial,3270.0,,,pos,0.014187790463067,,ENTm2
29,19,80,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.1042897454841316,True,ENTm2
29,19,82,GC,medial,3270.0,,,pos,0.0859673214528478,,ENTm2
29,19,82,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.2577901294512763,True,ENTm2
29,19,86,GC,medial,3270.0,,,pos,0.0175115503262491,,ENTm2
29,19,86,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.2193102577498721,True,ENTm2
29,19,98,GC,medial,3270.0,,,pos,0.0517738741753197,,ENTm3
29,19,98,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.3073608376418704,True,ENTm3
29,19,100,GC,medial,3270.0,,,pos,0.1002036856992944,,ENTm3
29,19,100,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.287723054066866,True,ENTm3
29,19,111,GC,medial,3270.0,,,pos,0.0444284807890605,,ENTm3
29,19,111,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.0563382690638249,True,ENTm3
29,19,114,GC,medial,3270.0,,,pos,0.140801176042176,,ENTm3
29,19,114,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.2821186397133442,True,ENTm3
29,19,159,GC,medial,3270.0,,,pos,0.0172781933157894,,ENTm3
29,19,159,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.0371610956620155,True,ENTm3
29,19,186,GC,medial,3270.0,,,pos,0.0088885295382046,,ENTm5
29,19,186,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.0251471465967468,True,ENTm5
29,19,219,GC,medial,3270.0,,,pos,0.0120194935844393,,ENTm5
29,19,219,GC,medial,3270.0,medial,70.0,pos+ngs_medial,0.0381580597902,True,ENTm5
29,20,53,GC,lateral,3510.0,,,pos,0.1403769532964829,,ENTm2
29,20,53,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.214863192195175,True,ENTm2
29,20,77,GC,lateral,3510.0,,,pos,0.0074108450167666,,ENTm2
29,20,77,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.278096389970249,True,ENTm2
29,20,103,GC,lateral,3510.0,,,pos,0.0246071771781575,,ENTm2
29,20,103,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0934877162082493,True,ENTm2
29,20,121,GC,lateral,3510.0,,,pos,0.0129324657314553,,ENTm3
29,20,121,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0459462095922646,True,ENTm3
29,20,128,GC,lateral,3510.0,,,pos,0.0285646418915877,,ENTm3
29,20,128,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0874971921420613,True,ENTm3
29,20,144,GC,lateral,3510.0,,,pos,0.0264431161093935,,ENTm3
29,20,144,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.047642283344492,True,ENTm3
29,20,163,GC,lateral,3510.0,,,pos,0.1367260345131266,,ENTm3
29,20,163,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.1732159718526161,True,ENTm3
29,20,165,GC,lateral,3510.0,,,pos,0.0227884181485979,,ENTm3
29,20,165,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0290640995881093,True,ENTm3
29,20,168,GC,lateral,3510.0,,,pos,0.0411729820969204,,ENTm3
29,20,168,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0716528324465575,True,ENTm3
29,20,179,GC,lateral,3510.0,,,pos,0.045559441406609,,ENTm3
29,20,179,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0847182515635529,True,ENTm3
29,20,184,GC,lateral,3510.0,,,pos,0.011757194703085,,ENTm3
29,20,184,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0404566483196009,True,ENTm3
29,20,209,GC,lateral,3510.0,,,pos,0.0234322961346584,,ENTm5
29,20,209,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0392660278323049,True,ENTm5
29,20,210,GC,lateral,3510.0,,,pos,0.0402006080466197,,ENTm5
29,20,210,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0672728868445013,True,ENTm5
29,20,218,GC,lateral,3510.0,,,pos,0.0111405318227376,,ENTm5
29,20,218,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0326004556108443,True,ENTm5
29,20,303,GC,lateral,3510.0,,,pos,0.0280602656529523,,ENTm5
29,20,303,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0380636224927533,True,ENTm5
29,20,333,GC,lateral,3510.0,,,pos,0.0375192547071936,,ENTm5
29,20,333,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.0957450209108998,True,ENTm5
29,20,460,GC,lateral,3510.0,,,pos,0.0798332460843759,,ENTm2
29,20,460,GC,lateral,3510.0,lateral,172.0,pos+ngs_lateral,0.1027062009501101,True,ENTm2
29,21,94,GC,medial,3000.0,,,pos,0.0923657695040035,,ENTm1
29,21,94,GC,medial,3000.0,medial,76.0,pos+ngs_medial,0.2741225762276226,True,ENTm1
29,21,232,GC,medial,3000.0,,,pos,0.0408898922687847,,ENTm3
29,21,232,GC,medial,3000.0,medial,76.0,pos+ngs_medial,0.0612031689677953,True,ENTm3
29,23,132,GC,medial,3270.0,,,pos,0.0150575387991154,,ENTm2
29,23,132,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0529030816707062,False,ENTm2
29,23,132,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0841065269029993,True,ENTm2
29,23,144,GC,medial,3270.0,,,pos,0.1457729339732907,,ENTm2
29,23,144,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.2072436270910128,False,ENTm2
29,23,144,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.2069488510545372,True,ENTm2
29,23,160,GC,medial,3270.0,,,pos,0.0946459134349072,,ENTm2
29,23,160,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.1400639923322665,False,ENTm2
29,23,160,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.16650174111716,True,ENTm2
29,23,184,GC,medial,3270.0,,,pos,0.1138839456749049,,ENTm3
29,23,184,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.1483889528098347,False,ENTm3
29,23,184,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.1782824639876211,True,ENTm3
29,23,191,GC,medial,3270.0,,,pos,0.1256836621218126,,ENTm3
29,23,191,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.2527576620573463,False,ENTm3
29,23,191,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.279381230398168,True,ENTm3
29,23,194,GC,medial,3270.0,,,pos,0.0546814152664718,,ENTm3
29,23,194,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.059951821249206,False,ENTm3
29,23,194,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0803033806455667,True,ENTm3
29,23,202,GC,medial,3270.0,,,pos,0.0095797803578598,,ENTm3
29,23,202,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0435436334010093,False,ENTm3
29,23,202,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0587564559151425,True,ENTm3
29,23,205,GC,medial,3270.0,,,pos,0.0174520370281334,,ENTm3
29,23,205,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0301164144989572,False,ENTm3
29,23,205,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0313914687431092,True,ENTm3
29,23,210,GC,medial,3270.0,,,pos,0.0371707262569461,,ENTm3
29,23,210,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0713245641912899,False,ENTm3
29,23,210,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.1064859601398448,True,ENTm3
29,23,211,GC,medial,3270.0,,,pos,0.0315550200363298,,ENTm3
29,23,211,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.1259822160960553,False,ENTm3
29,23,211,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.1785208186455159,True,ENTm3
29,23,213,GC,medial,3270.0,,,pos,0.0120268139319081,,ENTm3
29,23,213,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0381756962935798,False,ENTm3
29,23,213,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0539082352557058,True,ENTm3
29,23,214,GC,medial,3270.0,,,pos,0.0511116580640812,,ENTm3
29,23,214,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0713880887862496,False,ENTm3
29,23,214,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0755453694460017,True,ENTm3
29,23,216,GC,medial,3270.0,,,pos,0.0654123208784389,,ENTm3
29,23,216,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0749641501806129,False,ENTm3
29,23,216,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0746389903965277,True,ENTm3
29,23,217,GC,medial,3270.0,,,pos,0.0118332043166765,,ENTm3
29,23,217,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0310739112907433,False,ENTm3
29,23,217,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0305310931749253,True,ENTm3
29,23,219,GC,medial,3270.0,,,pos,0.0154963248660778,,ENTm3
29,23,219,GC,medial,3270.0,lateral,89.0,pos+ngs_lateral,0.0450681039918127,False,ENTm3
29,23,219,GC,medial,3270.0,medial,31.0,pos+ngs_medial,0.0496138463175615,True,ENTm3
29,23,332,GC,lateral,3510.0,,,pos,0.0348489713134978,,ENTm3
29,23,332,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.0626439796323001,True,ENTm3
29,23,332,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.052054990248666,False,ENTm3
29,23,341,GC,lateral,3510.0,,,pos,0.0155214137541866,,ENTm3
29,23,341,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.0438743925494103,True,ENTm3
29,23,341,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0295773711107807,False,ENTm3
29,23,343,GC,lateral,3510.0,,,pos,0.0221864374435523,,ENTm3
29,23,343,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.0658814900063112,True,ENTm3
29,23,343,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0497418516562738,False,ENTm3
29,23,362,GC,lateral,3510.0,,,pos,0.002490513886652,,ENTm3
29,23,362,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.0257864571335771,True,ENTm3
29,23,362,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0163251040559822,False,ENTm3
29,23,376,GC,lateral,3510.0,,,pos,0.0257205725999842,,ENTm3
29,23,376,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.047907978902404,True,ENTm3
29,23,376,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0391433751793263,False,ENTm3
29,23,385,GC,lateral,3510.0,,,pos,0.0135729011419769,,ENTm3
29,23,385,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.038244794637425,True,ENTm3
29,23,385,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0304679030658572,False,ENTm3
29,23,389,GC,lateral,3510.0,,,pos,0.0574488410762909,,ENTm3
29,23,389,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.136496721493658,True,ENTm3
29,23,389,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.1445826941673524,False,ENTm3
29,23,411,GC,lateral,3510.0,,,pos,0.0779111318070178,,ENTm5
29,23,411,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.1029068850706216,True,ENTm5
29,23,411,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0997326392946782,False,ENTm5
29,23,416,GC,lateral,3510.0,,,pos,0.0108052870168335,,ENTm5
29,23,416,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.051999563746919,True,ENTm5
29,23,416,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0310708495847468,False,ENTm5
29,23,420,GC,lateral,3510.0,,,pos,0.0484510520220616,,ENTm5
29,23,420,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.0871464179706936,True,ENTm5
29,23,420,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.075828558511452,False,ENTm5
29,23,425,GC,lateral,3510.0,,,pos,0.0174615514736294,,ENTm5
29,23,425,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.0519067228790788,True,ENTm5
29,23,425,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0458961551794854,False,ENTm5
29,23,430,GC,lateral,3510.0,,,pos,-0.0036057505162355,,ENTm5
29,23,430,GC,lateral,3510.0,lateral,89.0,pos+ngs_lateral,0.0245766690058888,True,ENTm5
29,23,430,GC,lateral,3510.0,medial,31.0,pos+ngs_medial,0.0107373725089897,False,ENTm5
29,25,336,GC,medial,3270.0,,,pos,0.0238707526078625,,ENTm3
29,25,336,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.0447219286978626,False,ENTm3
29,25,336,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.1013269979276687,True,ENTm3
29,25,366,GC,medial,3270.0,,,pos,0.0307534119523691,,ENTm3
29,25,366,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.0558496968462897,False,ENTm3
29,25,366,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.0644554237178186,True,ENTm3
29,25,368,GC,medial,3270.0,,,pos,2.9729865358130157e-05,,ENTm3
29,25,368,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.075882582747841,False,ENTm3
29,25,368,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.2974303603225003,True,ENTm3
29,25,370,GC,medial,3270.0,,,pos,0.0322402536679826,,ENTm3
29,25,370,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.1165951893590571,False,ENTm3
29,25,370,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.2482405981038942,True,ENTm3
29,25,376,GC,medial,3270.0,,,pos,0.051165585380546,,ENTm3
29,25,376,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.1317736463678508,False,ENTm3
29,25,376,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.2318265970705225,True,ENTm3
29,25,377,GC,medial,3270.0,,,pos,0.0001719082652546,,ENTm3
29,25,377,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.027240268207182,False,ENTm3
29,25,377,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.1006127472337237,True,ENTm3
29,25,385,GC,medial,3270.0,,,pos,0.0055236910858116,,ENTm3
29,25,385,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.0145645346296217,False,ENTm3
29,25,385,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.014877298895783,True,ENTm3
29,25,387,GC,medial,3270.0,,,pos,0.0079393621072087,,ENTm3
29,25,387,GC,medial,3270.0,lateral,58.0,pos+ngs_lateral,0.0243480070991471,False,ENTm3
29,25,387,GC,medial,3270.0,medial,96.0,pos+ngs_medial,0.0334050157649928,True,ENTm3
29,25,456,GC,lateral,3510.0,,,pos,0.0164425921607146,,ENTm3
29,25,456,GC,lateral,3510.0,lateral,58.0,pos+ngs_lateral,0.0352252882116297,True,ENTm3
29,25,456,GC,lateral,3510.0,medial,96.0,pos+ngs_medial,0.0305179373444504,False,ENTm3
29,25,467,GC,lateral,3510.0,,,pos,0.0613360728179476,,ENTm5
29,25,467,GC,lateral,3510.0,lateral,58.0,pos+ngs_lateral,0.0899057292097913,True,ENTm5
29,25,467,GC,lateral,3510.0,medial,96.0,pos+ngs_medial,0.0911472523658852,False,ENTm5
29,25,491,GC,lateral,3510.0,,,pos,0.0030074491702113,,ENTm5
29,25,491,GC,lateral,3510.0,lateral,58.0,pos+ngs_lateral,0.0210104346468313,True,ENTm5
29,25,491,GC,lateral,3510.0,medial,96.0,pos+ngs_medial,0.0213854283664161,False,ENTm5
