mouse,day,gc_cluster_id,gc_shank,sc_x,sc_x_bin,cov_shank,shank_dist,pR2,accuracy,precision,recall,n_trials,n_ngs_cells,pR2_ta,pR2_nta,accuracy_ta,precision_ta,recall_ta,accuracy_nta,precision_nta,recall_nta,pR2_pos,pR2_pos_ta,pR2_pos_nta,f1
21,16,524,0,3195.920585662649,3000–3200,0,0,0.05906693228692368,0.6336633663366337,0.8157894736842105,0.7294117647058823,101,52,0.0575322485987011,0.0267230308991403,0.7294117647058823,1.0,0.7294117647058823,0.125,0.0,0.0,0.003015287090716845,-0.0011288726741123245,-0.007783643956454256,0.7701863354037266
21,16,524,0,3195.920585662649,3000–3200,1,1,0.02230645197055726,0.7227722772277227,0.8202247191011236,0.8588235294117647,101,30,0.01820947221647784,-0.0021138692755295896,0.8588235294117647,1.0,0.8588235294117647,0.0,0.0,0.0,0.003015287090716845,-0.0011288726741123245,-0.007783643956454256,0.8390804597701149
21,16,524,0,3195.920585662649,3000–3200,2,2,0.026525389971200252,0.8415841584158416,0.8415841584158416,1.0,101,40,0.020986865458265003,0.009006528244985823,1.0,1.0,1.0,0.0,0.0,0.0,0.003015287090716845,-0.0011288726741123245,-0.007783643956454256,0.913978494623656
21,16,524,0,3195.920585662649,3000–3200,3,3,0.028836640981853002,0.8415841584158416,0.8415841584158416,1.0,101,50,0.0239690921085548,0.004926689597033684,1.0,1.0,1.0,0.0,0.0,0.0,0.003015287090716845,-0.0011288726741123245,-0.007783643956454256,0.913978494623656
21,16,540,0,3196.748550224217,3000–3200,0,0,0.08462474834978276,0.43564356435643564,0.6511627906976745,0.4,101,52,0.07953529809148563,0.07476200760914464,0.4,1.0,0.4,0.5161290322580645,0.0,0.0,-0.00023788646560986005,-0.0016438441491142264,-0.00879674297358779,0.49557522123893805
21,16,540,0,3196.748550224217,3000–3200,1,1,0.03822465698046856,0.45544554455445546,0.6086956521739131,0.6,101,30,0.033333584260715976,0.03267384234149817,0.6,1.0,0.6,0.12903225806451613,0.0,0.0,-0.00023788646560986005,-0.0016438441491142264,-0.00879674297358779,0.6043165467625898
21,16,540,0,3196.748550224217,3000–3200,2,2,0.025509782222983002,0.49504950495049505,0.6172839506172839,0.7142857142857143,101,40,0.02265751460107268,0.01752111029952108,0.7142857142857143,1.0,0.7142857142857143,0.0,0.0,0.0,-0.00023788646560986005,-0.0016438441491142264,-0.00879674297358779,0.662251655629139
21,16,540,0,3196.748550224217,3000–3200,3,3,0.02951138818929654,0.6534653465346535,0.6804123711340206,0.9428571428571428,101,50,0.02795461805719024,0.016989890580539235,0.9428571428571428,1.0,0.9428571428571428,0.0,0.0,0.0,-0.00023788646560986005,-0.0016438441491142264,-0.00879674297358779,0.7904191616766467
22,37,289,2,3090.0,3000–3200,0,2,0.017927586218196002,0.9203539823008849,0.0,0.0,226,5,-0.022921231680894216,0.00985157284270377,0.0,0.0,0.0,0.9904761904761905,0.0,0.0,0.002434123890873974,-0.04709422280280018,-0.007828047517698167,
22,37,289,2,3090.0,3000–3200,1,1,0.03374779239515764,0.8938053097345132,0.0,0.0,226,9,-0.015672240136540783,0.026513816951497238,0.0,0.0,0.0,0.9619047619047619,0.0,0.0,0.002434123890873974,-0.04709422280280018,-0.007828047517698167,
22,37,289,2,3090.0,3000–3200,2,0,0.060889547765877586,0.9203539823008849,0.0,0.0,226,25,0.01072393827078133,0.05418482347710751,0.0,0.0,0.0,0.9904761904761905,0.0,0.0,0.002434123890873974,-0.04709422280280018,-0.007828047517698167,
22,37,289,2,3090.0,3000–3200,3,1,0.01638010077575832,0.911504424778761,0.0,0.0,226,1,-0.019906817526326392,0.007092433295169953,0.0,0.0,0.0,0.9809523809523809,0.0,0.0,0.002434123890873974,-0.04709422280280018,-0.007828047517698167,
25,18,7,3,3720.0,3600–3800,0,3,0.04658362713580923,0.5,0.5,1.0,106,36,0.0234615374849394,-0.019829617254918386,1.0,1.0,1.0,0.0,0.0,0.0,0.050061475080571696,0.027021204462414405,-0.021716051863999164,0.6666666666666666
25,18,7,3,3720.0,3600–3800,1,2,0.07945358285292062,0.5,0.5,1.0,106,23,0.07464224215773752,0.013080472656481934,1.0,1.0,1.0,0.0,0.0,0.0,0.050061475080571696,0.027021204462414405,-0.021716051863999164,0.6666666666666666
25,18,7,3,3720.0,3600–3800,2,1,0.19316104949078863,0.46226415094339623,0.4787234042553192,0.8490566037735849,106,24,0.17207597502923389,0.13165083006760736,0.8490566037735849,1.0,0.8490566037735849,0.07547169811320754,0.0,0.0,0.050061475080571696,0.027021204462414405,-0.021716051863999164,0.6122448979591837
25,18,7,3,3720.0,3600–3800,3,0,0.20396234088931964,0.5660377358490566,0.5421686746987951,0.8490566037735849,106,28,0.2086751868931288,0.16681525140060116,0.8490566037735849,1.0,0.8490566037735849,0.2830188679245283,0.0,0.0,0.050061475080571696,0.027021204462414405,-0.021716051863999164,0.6617647058823528
25,18,25,3,3720.0,3600–3800,0,3,0.038558145688086035,0.2830188679245283,0.2830188679245283,1.0,106,36,0.013104163890078957,-0.056866676645668246,1.0,1.0,1.0,0.0,0.0,0.0,-0.006609127134916748,0.07727183856771824,-0.009835694847874388,0.4411764705882353
25,18,25,3,3720.0,3600–3800,1,2,-0.02068301989817565,0.41509433962264153,0.3181818181818182,0.9333333333333333,106,23,-0.036309837819627155,-0.09111601443050721,0.9333333333333333,1.0,0.9333333333333333,0.21052631578947367,0.0,0.0,-0.006609127134916748,0.07727183856771824,-0.009835694847874388,0.47457627118644075
25,18,25,3,3720.0,3600–3800,2,1,0.0016945097657828812,0.3018867924528302,0.28846153846153844,1.0,106,24,-0.0590187070602648,-0.03787101165822415,1.0,1.0,1.0,0.02631578947368421,0.0,0.0,-0.006609127134916748,0.07727183856771824,-0.009835694847874388,0.44776119402985076
25,18,25,3,3720.0,3600–3800,3,0,0.11641839780573915,0.5660377358490566,0.39473684210526316,1.0,106,28,0.095849663535157,0.12324419546763021,1.0,1.0,1.0,0.39473684210526316,0.0,0.0,-0.006609127134916748,0.07727183856771824,-0.009835694847874388,0.5660377358490566
25,18,95,3,3720.0,3600–3800,0,3,0.06132528198229161,0.5,0.5760869565217391,0.7910447761194029,106,36,0.05897540838198789,0.06277959731273297,0.7910447761194029,1.0,0.7910447761194029,0.0,0.0,0.0,0.01652378720241373,0.012764886802961506,0.01569861138528883,0.6666666666666666
25,18,95,3,3720.0,3600–3800,1,2,0.0913375542626525,0.44339622641509435,0.5606060606060606,0.5522388059701493,106,23,0.09735801973568514,0.07823032639039718,0.5522388059701493,1.0,0.5522388059701493,0.2564102564102564,0.0,0.0,0.01652378720241373,0.012764886802961506,0.01569861138528883,0.556390977443609
25,18,95,3,3720.0,3600–3800,2,1,0.137046209462462,0.5377358490566038,0.625,0.6716417910447762,106,24,0.14449567716143363,0.12164411216135151,0.6716417910447762,1.0,0.6716417910447762,0.3076923076923077,0.0,0.0,0.01652378720241373,0.012764886802961506,0.01569861138528883,0.6474820143884893
25,18,95,3,3720.0,3600–3800,3,0,0.15785296517644815,0.5188679245283019,0.5975609756097561,0.7313432835820896,106,28,0.16472780873814608,0.144112908126379,0.7313432835820896,1.0,0.7313432835820896,0.15384615384615385,0.0,0.0,0.01652378720241373,0.012764886802961506,0.01569861138528883,0.6577181208053691
25,18,97,3,3720.0,3600–3800,0,3,0.05171781834710089,0.6698113207547169,0.6698113207547169,1.0,106,36,0.06906398189159202,-0.018042875289919325,1.0,1.0,1.0,0.0,0.0,0.0,0.004982573533009782,0.04510227737286132,-0.05394619458928607,0.8022598870056497
25,18,97,3,3720.0,3600–3800,1,2,0.13268195735023505,0.8301886792452831,0.797752808988764,1.0,106,23,0.15151531291077225,0.0694977623909443,1.0,1.0,1.0,0.4857142857142857,0.0,0.0,0.004982573533009782,0.04510227737286132,-0.05394619458928607,0.8875
25,18,97,3,3720.0,3600–3800,2,1,0.1924767315276022,0.6886792452830188,0.6826923076923077,1.0,106,24,0.1854676136078549,0.11959650085782647,1.0,1.0,1.0,0.05714285714285714,0.0,0.0,0.004982573533009782,0.04510227737286132,-0.05394619458928607,0.8114285714285714
25,18,97,3,3720.0,3600–3800,3,0,0.2359385963896957,0.7830188679245284,0.7666666666666667,0.971830985915493,106,28,0.2056282750599736,0.17733090235560556,0.971830985915493,1.0,0.971830985915493,0.4,0.0,0.0,0.004982573533009782,0.04510227737286132,-0.05394619458928607,0.8571428571428573
25,18,102,3,3720.0,3600–3800,0,3,-0.0044742729935491,0.4056603773584906,0.4056603773584906,1.0,106,36,-0.06543148502164953,-0.052033258551122286,1.0,1.0,1.0,0.0,0.0,0.0,0.0125947613760381,-0.023434243183895198,-0.041778714807922945,0.5771812080536913
25,18,102,3,3720.0,3600–3800,1,2,0.011824151131837102,0.3867924528301887,0.375,0.7674418604651163,106,23,-0.05696477202575445,-0.027940226386562683,0.7674418604651163,1.0,0.7674418604651163,0.12698412698412698,0.0,0.0,0.0125947613760381,-0.023434243183895198,-0.041778714807922945,0.5038167938931298
25,18,102,3,3720.0,3600–3800,2,1,0.03579880933550689,0.4056603773584906,0.4056603773584906,1.0,106,24,-0.0476639207741687,0.003491653479316792,1.0,1.0,1.0,0.0,0.0,0.0,0.0125947613760381,-0.023434243183895198,-0.041778714807922945,0.5771812080536913
25,18,102,3,3720.0,3600–3800,3,0,0.11631235941587956,0.5283018867924528,0.46236559139784944,1.0,106,28,0.0674773021542513,0.08124063221633493,1.0,1.0,1.0,0.20634920634920634,0.0,0.0,0.0125947613760381,-0.023434243183895198,-0.041778714807922945,0.6323529411764706
25,18,202,1,3270.0,3200–3400,0,1,0.04915426975620733,0.9433962264150944,1.0,0.94,106,36,0.03658073410682039,0.08818890381449196,0.94,1.0,0.94,1.0,0.0,0.0,0.01974179836056985,0.014739749645640288,0.00654199814073686,0.9690721649484536
25,18,202,1,3270.0,3200–3400,1,0,0.05744162089606357,0.9433962264150944,0.9433962264150944,1.0,106,23,0.045639863108375534,0.091542141434933,1.0,1.0,1.0,0.0,0.0,0.0,0.01974179836056985,0.014739749645640288,0.00654199814073686,0.970873786407767
25,18,202,1,3270.0,3200–3400,2,1,0.0486584218603441,0.8584905660377359,0.9381443298969072,0.91,106,24,0.039102479091899234,0.06955654667364841,0.91,1.0,0.91,0.0,0.0,0.0,0.01974179836056985,0.014739749645640288,0.00654199814073686,0.9238578680203046
25,18,202,1,3270.0,3200–3400,3,2,0.04351087545603673,0.839622641509434,0.9560439560439561,0.87,106,28,0.03504377854539564,0.056535651901168826,0.87,1.0,0.87,0.3333333333333333,0.0,0.0,0.01974179836056985,0.014739749645640288,0.00654199814073686,0.9109947643979057
25,18,211,1,3270.0,3200–3400,0,1,0.025329159158375646,0.6698113207547169,0.6698113207547169,1.0,106,36,0.023232478107202748,0.025113305729328128,1.0,1.0,1.0,0.0,0.0,0.0,0.005153914219862476,0.00600368332005119,0.0020045662415850707,0.8022598870056497
25,18,211,1,3270.0,3200–3400,1,0,0.03247889489313345,0.6698113207547169,0.6698113207547169,1.0,106,23,0.02951578573329372,0.033370006087601545,1.0,1.0,1.0,0.0,0.0,0.0,0.005153914219862476,0.00600368332005119,0.0020045662415850707,0.8022598870056497
25,18,211,1,3270.0,3200–3400,2,1,0.024697870378974574,0.7264150943396226,0.71,1.0,106,24,0.02276239509520328,0.024585451990695728,1.0,1.0,1.0,0.17142857142857143,0.0,0.0,0.005153914219862476,0.00600368332005119,0.0020045662415850707,0.8304093567251462
25,18,211,1,3270.0,3200–3400,3,2,0.02311501189806754,0.6886792452830188,0.6826923076923077,1.0,106,28,0.021245477109980815,0.02321593994944271,1.0,1.0,1.0,0.05714285714285714,0.0,0.0,0.005153914219862476,0.00600368332005119,0.0020045662415850707,0.8114285714285714
25,18,233,0,3000.0,3000–3200,0,0,0.043244212089345466,0.9433962264150944,0.9615384615384616,0.9803921568627451,106,36,0.04201592055035053,0.034961218265758154,0.9803921568627451,1.0,0.9803921568627451,0.0,0.0,0.0,0.010587333115297892,0.009576812887177266,0.011001161207357169,0.970873786407767
25,18,233,0,3000.0,3000–3200,1,1,0.048082115561162694,0.9622641509433962,0.9622641509433962,1.0,106,23,0.04704986257297017,0.040535853533809396,1.0,1.0,1.0,0.0,0.0,0.0,0.010587333115297892,0.009576812887177266,0.011001161207357169,0.9807692307692307
25,18,233,0,3000.0,3000–3200,2,2,0.033083624894877706,0.9622641509433962,0.9622641509433962,1.0,106,24,0.03211867961057224,0.023091272805703,1.0,1.0,1.0,0.0,0.0,0.0,0.010587333115297892,0.009576812887177266,0.011001161207357169,0.9807692307692307
25,18,233,0,3000.0,3000–3200,3,3,0.02850162778871712,0.7830188679245284,0.9540229885057471,0.8137254901960784,106,28,0.026884743460355742,0.026337226743789688,0.8137254901960784,1.0,0.8137254901960784,0.0,0.0,0.0,0.010587333115297892,0.009576812887177266,0.011001161207357169,0.8783068783068784
25,18,236,0,3000.0,3000–3200,0,0,0.026973369771085408,0.4716981132075472,0.4716981132075472,1.0,106,36,0.028401333704965004,0.02354304275854191,1.0,1.0,1.0,0.0,0.0,0.0,-0.003627746672623855,-0.006315016768112525,-0.0032844503099167532,0.641025641025641
25,18,236,0,3000.0,3000–3200,1,1,0.025428535036485744,0.39622641509433965,0.42857142857142855,0.84,106,23,0.026370367229133884,0.022813700836656903,0.84,1.0,0.84,0.0,0.0,0.0,-0.003627746672623855,-0.006315016768112525,-0.0032844503099167532,0.5675675675675675
25,18,236,0,3000.0,3000–3200,2,2,0.01804598776973506,0.33962264150943394,0.34375,0.44,106,24,0.01730625293822141,0.016764763266977956,0.44,1.0,0.44,0.25,0.0,0.0,-0.003627746672623855,-0.006315016768112525,-0.0032844503099167532,0.3859649122807018
25,18,236,0,3000.0,3000–3200,3,3,0.010900319824197013,0.4811320754716981,0.463768115942029,0.64,106,28,0.011717196004560226,0.006954049274713325,0.64,1.0,0.64,0.3392857142857143,0.0,0.0,-0.003627746672623855,-0.006315016768112525,-0.0032844503099167532,0.5378151260504201
25,18,238,0,3000.0,3000–3200,0,0,0.02781438816026368,0.6792452830188679,0.6792452830188679,1.0,106,36,0.026180293328597726,0.026980764351740127,1.0,1.0,1.0,0.0,0.0,0.0,0.005272329834179257,0.004664296547991831,0.0007169123497123842,0.8089887640449438
25,18,238,0,3000.0,3000–3200,1,1,0.02337506366088532,0.7924528301886793,0.7906976744186046,0.9444444444444444,106,23,0.020450233934002693,0.02438051787138562,0.9444444444444444,1.0,0.9444444444444444,0.47058823529411764,0.0,0.0,0.005272329834179257,0.004664296547991831,0.0007169123497123842,0.8607594936708861
25,18,238,0,3000.0,3000–3200,2,2,0.02258459049409626,0.6792452830188679,0.6792452830188679,1.0,106,24,0.020970475423833124,0.020886796654282835,1.0,1.0,1.0,0.0,0.0,0.0,0.005272329834179257,0.004664296547991831,0.0007169123497123842,0.8089887640449438
25,18,238,0,3000.0,3000–3200,3,3,0.01952977587494309,0.660377358490566,0.6956521739130435,0.8888888888888888,106,28,0.015514786712816697,0.021750544067944855,0.8888888888888888,1.0,0.8888888888888888,0.17647058823529413,0.0,0.0,0.005272329834179257,0.004664296547991831,0.0007169123497123842,0.7804878048780488
25,18,322,0,3000.0,3000–3200,0,0,0.06439173347825441,0.8018867924528302,0.8018867924528302,1.0,106,36,0.055303278341444106,0.0824150050807253,1.0,1.0,1.0,0.0,0.0,0.0,0.0035743872143280454,0.0011312849123963353,-0.033251674128645714,0.8900523560209425
25,18,322,0,3000.0,3000–3200,1,1,0.045859568151873295,0.8018867924528302,0.8018867924528302,1.0,106,23,0.03705646709333188,0.03783399811467991,1.0,1.0,1.0,0.0,0.0,0.0,0.0035743872143280454,0.0011312849123963353,-0.033251674128645714,0.8900523560209425
25,18,322,0,3000.0,3000–3200,2,2,0.03857749852842353,0.7830188679245284,0.7980769230769231,0.9764705882352941,106,24,0.02969503776763871,0.02936360074197719,0.9764705882352941,1.0,0.9764705882352941,0.0,0.0,0.0,0.0035743872143280454,0.0011312849123963353,-0.033251674128645714,0.8783068783068784
25,18,322,0,3000.0,3000–3200,3,3,0.046126759527778505,0.6886792452830188,0.7888888888888889,0.8352941176470589,106,28,0.04200826676580982,0.04458971825799529,0.8352941176470589,1.0,0.8352941176470589,0.09523809523809523,0.0,0.0,0.0035743872143280454,0.0011312849123963353,-0.033251674128645714,0.8114285714285714
25,25,3,0,3000.0,3000–3200,0,0,0.035880127082641856,0.6055045871559633,0.5916230366492147,0.9338842975206612,218,4,0.03838306839620509,0.02768329655979318,0.9338842975206612,1.0,0.9338842975206612,0.1958762886597938,0.0,0.0,0.028988501176970927,0.038513419998574494,0.010782233618700121,0.7243589743589742
25,25,3,0,3000.0,3000–3200,1,1,0.07645857848649087,0.6284403669724771,0.6030927835051546,0.9669421487603306,218,7,0.07793578459875772,0.06979530227027719,0.9669421487603306,1.0,0.9669421487603306,0.20618556701030927,0.0,0.0,0.028988501176970927,0.038513419998574494,0.010782233618700121,0.7428571428571429
25,25,3,0,3000.0,3000–3200,2,2,0.033420494162568384,0.5825688073394495,0.5707547169811321,1.0,218,30,0.035516971177162904,0.025442674087641892,1.0,1.0,1.0,0.061855670103092786,0.0,0.0,0.028988501176970927,0.038513419998574494,0.010782233618700121,0.7267267267267267
25,25,3,0,3000.0,3000–3200,3,3,0.004761041567777302,0.5688073394495413,0.5721925133689839,0.8842975206611571,218,8,0.007039292392323371,-0.001108908797644359,0.8842975206611571,1.0,0.8842975206611571,0.17525773195876287,0.0,0.0,0.028988501176970927,0.038513419998574494,0.010782233618700121,0.6948051948051949
25,25,11,0,3000.0,3000–3200,0,0,0.14874795059766935,0.8440366972477065,0.8955223880597015,0.9326424870466321,218,4,0.1407816433580279,0.14557752172742633,0.9326424870466321,1.0,0.9326424870466321,0.16,0.0,0.0,0.03421820617681265,0.02810942241570158,-0.037839136955031716,0.9137055837563451
25,25,11,0,3000.0,3000–3200,1,1,0.15358743032622882,0.8119266055045872,0.9175824175824175,0.8652849740932642,218,7,0.14495286641987393,0.153579760776561,0.8652849740932642,1.0,0.8652849740932642,0.4,0.0,0.0,0.03421820617681265,0.02810942241570158,-0.037839136955031716,0.8906666666666667
25,25,11,0,3000.0,3000–3200,2,2,0.06711102010073919,0.8853211009174312,0.8853211009174312,1.0,218,30,0.058378492923460756,0.03970964403072186,1.0,1.0,1.0,0.0,0.0,0.0,0.03421820617681265,0.02810942241570158,-0.037839136955031716,0.9391727493917276
25,25,11,0,3000.0,3000–3200,3,3,0.0322630245138318,0.8853211009174312,0.8853211009174312,1.0,218,8,0.025147767834194812,0.0022443152104212327,1.0,1.0,1.0,0.0,0.0,0.0,0.03421820617681265,0.02810942241570158,-0.037839136955031716,0.9391727493917276
25,25,14,0,3000.0,3000–3200,0,0,0.12843264471275634,0.8302752293577982,0.9441340782122905,0.8622448979591837,218,4,0.13084383477617934,0.04672141188469148,0.8622448979591837,1.0,0.8622448979591837,0.5454545454545454,0.0,0.0,0.0522945451404952,0.057759647191303554,-0.11158840371074397,0.9013333333333333
25,25,14,0,3000.0,3000–3200,1,1,0.21440955292990624,0.7568807339449541,0.9863945578231292,0.7397959183673469,218,7,0.2128122305403941,0.16882229004802674,0.7397959183673469,1.0,0.7397959183673469,0.9090909090909091,0.0,0.0,0.0522945451404952,0.057759647191303554,-0.11158840371074397,0.8454810495626821
25,25,14,0,3000.0,3000–3200,2,2,0.09993108814491805,0.8990825688073395,0.8990825688073395,1.0,218,30,0.10471849096344765,-0.02766247330844762,1.0,1.0,1.0,0.0,0.0,0.0,0.0522945451404952,0.057759647191303554,-0.11158840371074397,0.9468599033816426
25,25,14,0,3000.0,3000–3200,3,3,0.03368065123205496,0.8990825688073395,0.8990825688073395,1.0,218,8,0.03522722728073013,-0.06682763423883586,1.0,1.0,1.0,0.0,0.0,0.0,0.0522945451404952,0.057759647191303554,-0.11158840371074397,0.9468599033816426
25,25,15,0,3000.0,3000–3200,0,0,0.07110348075503414,0.7201834862385321,0.7149532710280374,1.0,218,4,0.07482143111741035,0.05664773419223079,1.0,1.0,1.0,0.06153846153846154,0.0,0.0,0.013416713304020278,0.014334530094717413,0.007986542737059898,0.8337874659400546
25,25,15,0,3000.0,3000–3200,1,1,0.05498137957511902,0.7752293577981652,0.7795698924731183,0.9477124183006536,218,7,0.05702055783380544,0.04564722102829755,0.9477124183006536,1.0,0.9477124183006536,0.36923076923076925,0.0,0.0,0.013416713304020278,0.014334530094717413,0.007986542737059898,0.855457227138643
25,25,15,0,3000.0,3000–3200,2,2,0.030728426095682528,0.7293577981651376,0.7216981132075472,1.0,218,30,0.03217428427136604,0.02282088208844313,1.0,1.0,1.0,0.09230769230769231,0.0,0.0,0.013416713304020278,0.014334530094717413,0.007986542737059898,0.8383561643835616
25,25,15,0,3000.0,3000–3200,3,3,0.011260158580120227,0.5688073394495413,0.6745562130177515,0.7450980392156863,218,8,0.011300794045675966,0.00708220993470976,0.7450980392156863,1.0,0.7450980392156863,0.15384615384615385,0.0,0.0,0.013416713304020278,0.014334530094717413,0.007986542737059898,0.7080745341614908
25,25,69,1,3270.0,3200–3400,0,1,0.05704031381863449,0.7798165137614679,0.7798165137614679,1.0,218,4,0.06059001262114594,0.022094463689521837,1.0,1.0,1.0,0.0,0.0,0.0,0.07454974011219498,0.08754459717067964,0.003707727172782116,0.8762886597938144
25,25,69,1,3270.0,3200–3400,1,0,0.1504979858127026,0.8394495412844036,0.9245283018867925,0.8647058823529412,218,7,0.15318524070663486,0.14390218567881974,0.8647058823529412,1.0,0.8647058823529412,0.75,0.0,0.0,0.07454974011219498,0.08754459717067964,0.003707727172782116,0.8936170212765958
25,25,69,1,3270.0,3200–3400,2,1,0.08336396425668285,0.8073394495412844,0.8018867924528302,1.0,218,30,0.09456954219277924,0.02636267801596348,1.0,1.0,1.0,0.125,0.0,0.0,0.07454974011219498,0.08754459717067964,0.003707727172782116,0.8900523560209425
25,25,69,1,3270.0,3200–3400,3,2,0.02564177445169339,0.7706422018348624,0.7941176470588235,0.9529411764705882,218,8,0.028971186225772216,-0.005515239300323271,0.9529411764705882,1.0,0.9529411764705882,0.125,0.0,0.0,0.07454974011219498,0.08754459717067964,0.003707727172782116,0.8663101604278074
25,25,71,1,3270.0,3200–3400,0,1,0.06945725850940936,0.44495412844036697,0.4262295081967213,0.8297872340425532,218,4,0.08673183503018145,0.05466923346471009,0.8297872340425532,1.0,0.8297872340425532,0.1532258064516129,0.0,0.0,0.024761090880986124,0.056571543015929815,0.004461731251531487,0.5631768953068592
25,25,71,1,3270.0,3200–3400,1,0,0.16394331853993277,0.6100917431192661,0.5323741007194245,0.7872340425531915,218,7,0.16981961845085203,0.1507517168101491,0.7872340425531915,1.0,0.7872340425531915,0.47580645161290325,0.0,0.0,0.024761090880986124,0.056571543015929815,0.004461731251531487,0.6351931330472103
25,25,71,1,3270.0,3200–3400,2,1,0.04435269715956878,0.46788990825688076,0.44660194174757284,0.9787234042553191,218,30,0.05676073710703633,0.029876111972303554,0.9787234042553191,1.0,0.9787234042553191,0.08064516129032258,0.0,0.0,0.024761090880986124,0.056571543015929815,0.004461731251531487,0.6133333333333333
25,25,71,1,3270.0,3200–3400,3,2,0.01667477567960026,0.5321100917431193,0.4787234042553192,0.9574468085106383,218,8,0.015589165383682602,0.016129470770076648,0.9574468085106383,1.0,0.9574468085106383,0.20967741935483872,0.0,0.0,0.024761090880986124,0.056571543015929815,0.004461731251531487,0.6382978723404257
25,25,76,1,3270.0,3200–3400,0,1,0.040813222022331674,0.5229357798165137,0.5285714285714286,0.6607142857142857,218,4,-0.010093369350936632,0.029170890714507958,0.6607142857142857,1.0,0.6607142857142857,0.37735849056603776,0.0,0.0,-0.005951130139072047,-0.020099437898194017,-0.02240951372619948,0.5873015873015873
25,25,76,1,3270.0,3200–3400,1,0,0.30052350363279423,0.7201834862385321,0.7073170731707317,0.7767857142857143,218,7,0.31084880861117525,0.20091174626308994,0.7767857142857143,1.0,0.7767857142857143,0.660377358490566,0.0,0.0,-0.005951130139072047,-0.020099437898194017,-0.02240951372619948,0.7404255319148936
25,25,76,1,3270.0,3200–3400,2,1,0.04831515280782781,0.6055045871559633,0.5684210526315789,0.9642857142857143,218,30,0.012809113813359807,0.006587739276862292,0.9642857142857143,1.0,0.9642857142857143,0.22641509433962265,0.0,0.0,-0.005951130139072047,-0.020099437898194017,-0.02240951372619948,0.7152317880794701
25,25,76,1,3270.0,3200–3400,3,2,0.011985695768381899,0.5321100917431193,0.5301204819277109,0.7857142857142857,218,8,-0.0025224002511949895,-0.020391943958766312,0.7857142857142857,1.0,0.7857142857142857,0.2641509433962264,0.0,0.0,-0.005951130139072047,-0.020099437898194017,-0.02240951372619948,0.6330935251798562
25,25,79,1,3270.0,3200–3400,0,1,0.08607095268954704,0.7706422018348624,0.7619047619047619,1.0,218,4,0.08681303352345637,0.07558126668112675,1.0,1.0,1.0,0.13793103448275862,0.0,0.0,0.07631671737965137,0.058950423941519836,0.0979826571356136,0.8648648648648648
25,25,79,1,3270.0,3200–3400,1,0,0.23444300073891272,0.6926605504587156,0.8297872340425532,0.73125,218,7,0.22700492420711904,0.23843873367447432,0.73125,1.0,0.73125,0.5862068965517241,0.0,0.0,0.07631671737965137,0.058950423941519836,0.0979826571356136,0.7774086378737541
25,25,79,1,3270.0,3200–3400,2,1,0.10037459463415499,0.7798165137614679,0.7857142857142857,0.9625,218,30,0.08142220855261162,0.13301238427984408,0.9625,1.0,0.9625,0.27586206896551724,0.0,0.0,0.07631671737965137,0.058950423941519836,0.0979826571356136,0.8651685393258427
25,25,79,1,3270.0,3200–3400,3,2,0.022843610710911667,0.7247706422018348,0.7450980392156863,0.95,218,8,0.02360662126759472,0.008963719268112569,0.95,1.0,0.95,0.10344827586206896,0.0,0.0,0.07631671737965137,0.058950423941519836,0.0979826571356136,0.8351648351648352
25,25,82,1,3270.0,3200–3400,0,1,0.03251942130952018,0.6100917431192661,0.6394230769230769,0.9300699300699301,218,4,0.03667071915234277,0.012448728690141908,0.9300699300699301,1.0,0.9300699300699301,0.0,0.0,0.0,0.04765784279732608,0.05238179382037589,0.02131818420171183,0.7578347578347578
25,25,82,1,3270.0,3200–3400,1,0,0.10118783183425532,0.7339449541284404,0.8195488721804511,0.7622377622377622,218,7,0.10769420245682604,0.07928736911024337,0.7622377622377622,1.0,0.7622377622377622,0.68,0.0,0.0,0.04765784279732608,0.05238179382037589,0.02131818420171183,0.7898550724637682
25,25,82,1,3270.0,3200–3400,2,1,0.05805217278717826,0.6559633027522935,0.6559633027522935,1.0,218,30,0.06397187071636168,0.0316069112706846,1.0,1.0,1.0,0.0,0.0,0.0,0.04765784279732608,0.05238179382037589,0.02131818420171183,0.7922437673130194
25,25,82,1,3270.0,3200–3400,3,2,0.009606939057619002,0.5963302752293578,0.6341463414634146,0.9090909090909091,218,8,0.00987893544390861,-0.004354605074791351,0.9090909090909091,1.0,0.9090909090909091,0.0,0.0,0.0,0.04765784279732608,0.05238179382037589,0.02131818420171183,0.7471264367816093
25,25,83,1,3270.0,3200–3400,0,1,0.03940126174827328,0.6834862385321101,0.7287234042553191,0.8838709677419355,218,4,0.041487203951832696,0.022112130843177535,0.8838709677419355,1.0,0.8838709677419355,0.19047619047619047,0.0,0.0,0.05138076140622424,0.0811920393886767,-0.048259516453547535,0.7988338192419825
25,25,83,1,3270.0,3200–3400,1,0,0.19127376262416645,0.7431192660550459,0.8235294117647058,0.8129032258064516,218,7,0.1900143852140147,0.17728535459730688,0.8129032258064516,1.0,0.8129032258064516,0.5714285714285714,0.0,0.0,0.05138076140622424,0.0811920393886767,-0.048259516453547535,0.8181818181818182
